,Date Time,Doctors (count),Nurses(Count),Doctors on-call (Count),Nurses on-call (Count),Total Hospital Beds (Count),Hospital Beds Open (Count),Hospital Beds Occupied (Count),Ambulances On Duty (Count)
15984,2023-10-29 00:00:00,130,264,10,13,540,465,75,14
15985,2023-10-29 01:00:00,141,276,7,17,565,419,146,13
15986,2023-10-29 02:00:00,146,292,12,12,730,553,177,8
15987,2023-10-29 03:00:00,124,253,8,15,626,527,99,9
15988,2023-10-29 04:00:00,142,285,10,11,704,556,148,11
15989,2023-10-29 05:00:00,130,284,5,17,696,488,208,10
15990,2023-10-29 06:00:00,140,252,14,16,680,512,168,5
15991,2023-10-29 07:00:00,127,291,13,18,726,646,80,7
15992,2023-10-29 08:00:00,148,253,12,14,749,607,142,6
15993,2023-10-29 09:00:00,128,287,11,13,631,537,94,8
15994,2023-10-29 10:00:00,126,278,7,12,641,517,124,13
15995,2023-10-29 11:00:00,141,270,13,16,586,439,147,12
15996,2023-10-29 12:00:00,138,287,10,13,517,456,61,8
15997,2023-10-29 13:00:00,121,288,10,17,713,510,203,11
15998,2023-10-29 14:00:00,125,270,10,18,636,470,166,8
15999,2023-10-29 15:00:00,137,268,9,17,765,580,185,13
16000,2023-10-29 16:00:00,147,295,9,13,627,538,89,8
16001,2023-10-29 17:00:00,127,278,10,11,640,482,158,10
16002,2023-10-29 18:00:00,146,276,7,18,634,509,125,11
16003,2023-10-29 19:00:00,143,293,10,12,545,439,106,9
16004,2023-10-29 20:00:00,140,257,9,13,518,395,123,14
16005,2023-10-29 21:00:00,146,279,9,18,703,604,99,14
16006,2023-10-29 22:00:00,123,254,7,19,681,606,75,7
16007,2023-10-29 23:00:00,141,256,12,13,771,591,180,10
16008,2023-10-30 00:00:00,146,271,7,18,767,614,153,11
16009,2023-10-30 01:00:00,142,258,12,11,573,458,115,10
16010,2023-10-30 02:00:00,136,272,12,15,545,486,59,11
16011,2023-10-30 03:00:00,147,290,8,18,785,670,115,6
16012,2023-10-30 04:00:00,134,284,14,14,652,537,115,12
16013,2023-10-30 05:00:00,126,252,10,13,606,427,179,7
16014,2023-10-30 06:00:00,133,271,6,11,743,543,200,5
16015,2023-10-30 07:00:00,142,278,11,11,794,599,195,14
16016,2023-10-30 08:00:00,146,263,13,10,716,523,193,5
16017,2023-10-30 09:00:00,138,285,14,19,519,379,140,9
16018,2023-10-30 10:00:00,142,294,6,13,554,492,62,9
16019,2023-10-30 11:00:00,148,267,9,16,718,603,115,6
16020,2023-10-30 12:00:00,131,257,14,16,708,540,168,14
16021,2023-10-30 13:00:00,140,255,12,17,529,443,86,5
16022,2023-10-30 14:00:00,121,286,7,14,709,512,197,11
16023,2023-10-30 15:00:00,142,286,12,19,740,606,134,13
16024,2023-10-30 16:00:00,148,271,6,10,738,639,99,11
16025,2023-10-30 17:00:00,120,267,9,17,543,422,121,7
16026,2023-10-30 18:00:00,133,265,14,18,772,631,141,5
16027,2023-10-30 19:00:00,122,287,6,10,610,502,108,11
16028,2023-10-30 20:00:00,145,251,11,13,511,373,138,9
16029,2023-10-30 21:00:00,146,296,6,10,514,384,130,11
16030,2023-10-30 22:00:00,134,265,10,19,762,653,109,11
16031,2023-10-30 23:00:00,145,288,14,13,747,546,201,8
16032,2023-10-31 00:00:00,134,274,7,11,795,630,165,12
16033,2023-10-31 01:00:00,132,271,6,15,535,432,103,11
16034,2023-10-31 02:00:00,138,279,9,11,723,636,87,10
16035,2023-10-31 03:00:00,132,299,8,18,505,442,63,6
16036,2023-10-31 04:00:00,136,270,14,15,736,656,80,5
16037,2023-10-31 05:00:00,140,256,13,15,748,570,178,10
16038,2023-10-31 06:00:00,135,254,10,19,547,423,124,6
16039,2023-10-31 07:00:00,149,285,6,18,794,678,116,13
16040,2023-10-31 08:00:00,135,275,6,17,742,545,197,8
16041,2023-10-31 09:00:00,124,254,9,16,728,634,94,12
16042,2023-10-31 10:00:00,135,274,6,14,610,457,153,11
16043,2023-10-31 11:00:00,138,295,11,17,713,535,178,12
16044,2023-10-31 12:00:00,135,279,10,11,642,533,109,13
16045,2023-10-31 13:00:00,140,258,13,14,543,421,122,13
16046,2023-10-31 14:00:00,134,253,8,11,765,649,116,9
16047,2023-10-31 15:00:00,131,275,10,13,513,361,152,9
16048,2023-10-31 16:00:00,148,265,7,17,564,450,114,7
16049,2023-10-31 17:00:00,131,255,13,10,677,574,103,12
16050,2023-10-31 18:00:00,131,270,5,15,604,479,125,9
16051,2023-10-31 19:00:00,120,270,6,16,727,542,185,6
16052,2023-10-31 20:00:00,134,271,7,15,608,536,72,5
16053,2023-10-31 21:00:00,144,284,5,16,627,535,92,13
16054,2023-10-31 22:00:00,130,295,11,11,764,627,137,9
16055,2023-10-31 23:00:00,149,292,10,18,536,451,85,14
16056,2023-11-01 00:00:00,126,262,14,10,643,482,161,13
16057,2023-11-01 01:00:00,130,269,12,14,755,655,100,13
16058,2023-11-01 02:00:00,128,255,8,17,709,593,116,6
16059,2023-11-01 03:00:00,143,262,6,17,748,653,95,11
16060,2023-11-01 04:00:00,131,288,9,16,703,557,146,9
16061,2023-11-01 05:00:00,132,271,9,13,711,499,212,8
16062,2023-11-01 06:00:00,142,264,5,10,709,614,95,12
16063,2023-11-01 07:00:00,135,254,9,13,573,485,88,13
16064,2023-11-01 08:00:00,131,273,14,10,634,533,101,12
16065,2023-11-01 09:00:00,127,256,6,19,568,477,91,8
16066,2023-11-01 10:00:00,136,299,8,10,528,455,73,12
16067,2023-11-01 11:00:00,145,258,7,18,674,489,185,13
16068,2023-11-01 12:00:00,143,257,5,13,606,522,84,7
16069,2023-11-01 13:00:00,122,270,10,10,604,526,78,8
16070,2023-11-01 14:00:00,139,258,5,19,551,425,126,11
16071,2023-11-01 15:00:00,125,262,14,12,652,561,91,7
16072,2023-11-01 16:00:00,136,283,8,19,682,479,203,6
16073,2023-11-01 17:00:00,139,290,13,18,551,495,56,14
16074,2023-11-01 18:00:00,146,289,11,13,776,683,93,14
16075,2023-11-01 19:00:00,134,292,14,15,632,514,118,11
16076,2023-11-01 20:00:00,123,285,9,18,776,603,173,8
16077,2023-11-01 21:00:00,140,269,12,12,674,502,172,12
16078,2023-11-01 22:00:00,149,253,12,12,659,562,97,8
16079,2023-11-01 23:00:00,125,251,13,12,581,465,116,6
16080,2023-11-02 00:00:00,140,270,5,17,594,461,133,9
16081,2023-11-02 01:00:00,133,290,5,13,587,466,121,14
16082,2023-11-02 02:00:00,148,295,13,18,758,553,205,11
16083,2023-11-02 03:00:00,126,252,13,13,772,569,203,9
16084,2023-11-02 04:00:00,140,284,14,16,774,565,209,6
16085,2023-11-02 05:00:00,122,263,8,12,565,466,99,13
16086,2023-11-02 06:00:00,148,284,12,15,590,509,81,9
16087,2023-11-02 07:00:00,149,279,8,18,589,450,139,9
16088,2023-11-02 08:00:00,137,262,9,16,611,530,81,10
16089,2023-11-02 09:00:00,132,270,14,16,711,511,200,5
16090,2023-11-02 10:00:00,149,288,9,12,765,590,175,12
16091,2023-11-02 11:00:00,146,268,13,10,556,466,90,13
16092,2023-11-02 12:00:00,126,277,10,17,717,590,127,10
16093,2023-11-02 13:00:00,141,273,13,14,643,567,76,5
16094,2023-11-02 14:00:00,123,257,7,19,705,551,154,5
16095,2023-11-02 15:00:00,133,258,12,15,636,532,104,10
16096,2023-11-02 16:00:00,140,281,14,11,508,435,73,12
16097,2023-11-02 17:00:00,146,283,8,16,505,426,79,12
16098,2023-11-02 18:00:00,129,274,13,18,573,428,145,9
16099,2023-11-02 19:00:00,131,294,11,18,542,399,143,9
16100,2023-11-02 20:00:00,141,255,13,12,716,536,180,6
16101,2023-11-02 21:00:00,121,251,12,16,587,502,85,9
16102,2023-11-02 22:00:00,141,254,9,11,617,490,127,6
16103,2023-11-02 23:00:00,137,270,8,13,679,556,123,8
16104,2023-11-03 00:00:00,139,278,7,10,768,595,173,12
16105,2023-11-03 01:00:00,120,266,12,13,744,562,182,14
16106,2023-11-03 02:00:00,142,262,13,17,701,582,119,11
16107,2023-11-03 03:00:00,142,263,7,16,617,459,158,13
16108,2023-11-03 04:00:00,122,286,7,11,746,671,75,14
16109,2023-11-03 05:00:00,129,271,5,11,541,456,85,6
16110,2023-11-03 06:00:00,122,267,8,17,751,617,134,7
16111,2023-11-03 07:00:00,143,279,12,16,618,495,123,14
16112,2023-11-03 08:00:00,124,257,14,14,726,643,83,7
16113,2023-11-03 09:00:00,133,251,8,18,642,485,157,5
16114,2023-11-03 10:00:00,148,252,13,10,561,394,167,10
16115,2023-11-03 11:00:00,126,274,7,12,580,502,78,5
16116,2023-11-03 12:00:00,131,289,12,14,793,558,235,10
16117,2023-11-03 13:00:00,123,269,11,14,506,379,127,7
16118,2023-11-03 14:00:00,149,291,9,11,530,452,78,11
16119,2023-11-03 15:00:00,133,290,12,17,566,404,162,13
16120,2023-11-03 16:00:00,143,297,8,12,503,424,79,7
16121,2023-11-03 17:00:00,131,256,11,11,692,551,141,11
16122,2023-11-03 18:00:00,147,289,10,14,646,478,168,14
16123,2023-11-03 19:00:00,133,293,14,13,646,540,106,6
16124,2023-11-03 20:00:00,134,293,13,13,738,546,192,5
16125,2023-11-03 21:00:00,141,256,8,15,508,414,94,8
16126,2023-11-03 22:00:00,127,264,13,12,666,484,182,13
16127,2023-11-03 23:00:00,147,271,14,19,518,395,123,14
16128,2023-11-04 00:00:00,148,270,7,19,683,558,125,12
16129,2023-11-04 01:00:00,132,289,11,11,634,542,92,8
16130,2023-11-04 02:00:00,139,262,5,14,674,588,86,13
16131,2023-11-04 03:00:00,137,251,11,14,611,530,81,11
16132,2023-11-04 04:00:00,142,272,11,17,721,623,98,5
16133,2023-11-04 05:00:00,129,261,7,12,700,542,158,5
16134,2023-11-04 06:00:00,139,276,14,14,786,560,226,14
16135,2023-11-04 07:00:00,140,292,8,12,548,475,73,14
16136,2023-11-04 08:00:00,124,261,10,14,630,516,114,8
16137,2023-11-04 09:00:00,137,280,7,17,571,399,172,8
16138,2023-11-04 10:00:00,130,291,7,10,662,584,78,13
16139,2023-11-04 11:00:00,124,280,9,10,500,384,116,10
16140,2023-11-04 12:00:00,145,286,13,14,586,501,85,7
16141,2023-11-04 13:00:00,130,259,10,17,642,497,145,10
16142,2023-11-04 14:00:00,121,276,9,11,529,451,78,9
16143,2023-11-04 15:00:00,147,273,5,18,765,601,164,7
16144,2023-11-04 16:00:00,122,261,11,17,573,496,77,6
16145,2023-11-04 17:00:00,121,286,5,12,540,409,131,6
16146,2023-11-04 18:00:00,121,269,13,18,740,549,191,9
16147,2023-11-04 19:00:00,123,282,5,13,591,522,69,11
16148,2023-11-04 20:00:00,130,276,14,15,709,630,79,12
16149,2023-11-04 21:00:00,122,258,7,16,697,590,107,13
16150,2023-11-04 22:00:00,149,267,13,13,772,625,147,6
16151,2023-11-04 23:00:00,133,250,13,10,641,556,85,14
16152,2023-11-05 00:00:00,138,263,5,13,644,556,88,7
16153,2023-11-05 01:00:00,143,286,10,12,723,510,213,7
16154,2023-11-05 02:00:00,127,265,6,11,787,594,193,12
16155,2023-11-05 03:00:00,141,260,7,10,739,605,134,8
16156,2023-11-05 04:00:00,147,295,14,15,610,510,100,13
16157,2023-11-05 05:00:00,125,294,5,17,782,648,134,9
16158,2023-11-05 06:00:00,139,273,13,18,644,534,110,10
16159,2023-11-05 07:00:00,139,257,7,18,759,539,220,9
16160,2023-11-05 08:00:00,121,295,12,13,658,561,97,13
16161,2023-11-05 09:00:00,149,277,8,19,691,554,137,5
16162,2023-11-05 10:00:00,143,254,14,16,565,437,128,9
16163,2023-11-05 11:00:00,145,295,10,14,575,455,120,12
16164,2023-11-05 12:00:00,128,252,11,14,603,479,124,11
16165,2023-11-05 13:00:00,139,290,9,13,590,463,127,8
16166,2023-11-05 14:00:00,134,255,10,13,698,504,194,6
16167,2023-11-05 15:00:00,125,260,6,12,542,385,157,9
16168,2023-11-05 16:00:00,129,273,12,13,791,696,95,5
16169,2023-11-05 17:00:00,135,262,6,18,709,575,134,5
16170,2023-11-05 18:00:00,138,279,6,16,547,437,110,9
16171,2023-11-05 19:00:00,144,291,9,11,775,620,155,14
16172,2023-11-05 20:00:00,123,267,6,10,665,535,130,8
16173,2023-11-05 21:00:00,142,250,12,17,709,585,124,5
16174,2023-11-05 22:00:00,124,297,13,19,556,495,61,6
16175,2023-11-05 23:00:00,139,295,10,15,769,595,174,14
16176,2023-11-06 00:00:00,125,251,8,15,561,459,102,12
16177,2023-11-06 01:00:00,145,264,9,10,650,532,118,5
16178,2023-11-06 02:00:00,121,267,10,13,610,450,160,7
16179,2023-11-06 03:00:00,147,277,14,14,563,463,100,11
16180,2023-11-06 04:00:00,122,262,13,19,775,626,149,12
16181,2023-11-06 05:00:00,121,274,5,10,773,659,114,7
16182,2023-11-06 06:00:00,123,250,8,17,702,620,82,12
16183,2023-11-06 07:00:00,143,288,14,19,501,369,132,13
16184,2023-11-06 08:00:00,149,274,9,19,534,409,125,13
16185,2023-11-06 09:00:00,140,280,12,17,669,589,80,10
16186,2023-11-06 10:00:00,130,266,13,16,630,490,140,14
16187,2023-11-06 11:00:00,144,256,14,12,663,522,141,8
16188,2023-11-06 12:00:00,135,275,14,17,710,578,132,12
16189,2023-11-06 13:00:00,139,271,10,10,782,648,134,14
16190,2023-11-06 14:00:00,126,265,11,16,746,542,204,7
16191,2023-11-06 15:00:00,128,273,7,10,587,470,117,5
16192,2023-11-06 16:00:00,142,291,11,16,706,619,87,13
16193,2023-11-06 17:00:00,128,262,8,18,747,594,153,9
16194,2023-11-06 18:00:00,147,278,5,15,585,480,105,10
16195,2023-11-06 19:00:00,122,254,5,13,504,451,53,8
16196,2023-11-06 20:00:00,130,288,9,16,646,565,81,8
16197,2023-11-06 21:00:00,137,252,12,13,533,394,139,5
16198,2023-11-06 22:00:00,144,274,7,11,668,586,82,12
16199,2023-11-06 23:00:00,143,274,11,13,506,442,64,8
16200,2023-11-07 00:00:00,143,270,9,12,699,544,155,6
16201,2023-11-07 01:00:00,144,280,13,18,635,508,127,10
16202,2023-11-07 02:00:00,124,259,6,11,648,455,193,9
16203,2023-11-07 03:00:00,141,291,13,19,534,433,101,9
16204,2023-11-07 04:00:00,132,280,12,13,659,507,152,11
16205,2023-11-07 05:00:00,131,258,13,12,555,461,94,12
16206,2023-11-07 06:00:00,148,273,10,14,704,500,204,10
16207,2023-11-07 07:00:00,129,271,7,12,529,471,58,7
16208,2023-11-07 08:00:00,138,266,10,18,781,695,86,6
16209,2023-11-07 09:00:00,140,293,12,10,544,386,158,6
16210,2023-11-07 10:00:00,149,291,12,14,501,424,77,7
16211,2023-11-07 11:00:00,139,270,11,15,737,591,146,5
16212,2023-11-07 12:00:00,121,294,5,11,753,540,213,11
16213,2023-11-07 13:00:00,140,297,8,12,662,501,161,13
16214,2023-11-07 14:00:00,120,251,14,15,509,457,52,7
16215,2023-11-07 15:00:00,147,290,7,19,633,542,91,14
16216,2023-11-07 16:00:00,141,253,12,12,597,430,167,14
16217,2023-11-07 17:00:00,135,291,6,10,694,491,203,12
16218,2023-11-07 18:00:00,148,297,10,19,736,519,217,6
16219,2023-11-07 19:00:00,147,288,7,18,797,598,199,12
16220,2023-11-07 20:00:00,131,254,7,19,705,535,170,6
16221,2023-11-07 21:00:00,127,264,14,16,765,605,160,12
16222,2023-11-07 22:00:00,121,278,9,12,575,440,135,14
16223,2023-11-07 23:00:00,128,288,11,19,733,646,87,8
16224,2023-11-08 00:00:00,133,263,5,14,760,573,187,13
16225,2023-11-08 01:00:00,125,299,7,16,576,472,104,10
16226,2023-11-08 02:00:00,141,299,12,18,766,630,136,8
16227,2023-11-08 03:00:00,144,290,5,12,795,709,86,10
16228,2023-11-08 04:00:00,139,250,12,13,596,463,133,11
16229,2023-11-08 05:00:00,129,259,10,14,614,444,170,13
16230,2023-11-08 06:00:00,126,283,6,14,682,502,180,5
16231,2023-11-08 07:00:00,125,260,8,18,791,576,215,14
16232,2023-11-08 08:00:00,128,256,9,15,645,507,138,12
16233,2023-11-08 09:00:00,129,297,7,15,659,530,129,9
16234,2023-11-08 10:00:00,133,292,12,13,666,520,146,13
16235,2023-11-08 11:00:00,136,286,10,16,658,541,117,11
16236,2023-11-08 12:00:00,120,290,9,10,692,546,146,14
16237,2023-11-08 13:00:00,145,284,14,18,573,491,82,10
16238,2023-11-08 14:00:00,137,287,14,13,523,394,129,14
16239,2023-11-08 15:00:00,131,257,7,16,540,380,160,14
16240,2023-11-08 16:00:00,137,285,11,16,576,504,72,7
16241,2023-11-08 17:00:00,129,299,13,18,648,522,126,6
16242,2023-11-08 18:00:00,128,280,5,16,505,391,114,10
16243,2023-11-08 19:00:00,147,269,11,17,754,632,122,8
16244,2023-11-08 20:00:00,149,261,9,12,766,674,92,5
16245,2023-11-08 21:00:00,130,255,11,16,685,540,145,6
16246,2023-11-08 22:00:00,136,256,10,14,790,649,141,9
16247,2023-11-08 23:00:00,128,286,8,17,637,533,104,6
16248,2023-11-09 00:00:00,128,250,11,18,771,573,198,14
16249,2023-11-09 01:00:00,149,273,12,18,741,540,201,14
16250,2023-11-09 02:00:00,137,252,13,11,771,540,231,7
16251,2023-11-09 03:00:00,127,288,6,15,631,504,127,10
16252,2023-11-09 04:00:00,148,284,13,12,529,471,58,9
16253,2023-11-09 05:00:00,122,293,6,14,649,490,159,8
16254,2023-11-09 06:00:00,132,268,7,14,725,649,76,8
16255,2023-11-09 07:00:00,128,292,10,19,558,493,65,13
16256,2023-11-09 08:00:00,148,279,8,16,786,638,148,11
16257,2023-11-09 09:00:00,147,289,6,11,579,446,133,9
16258,2023-11-09 10:00:00,144,284,8,13,557,424,133,8
16259,2023-11-09 11:00:00,137,299,13,11,657,514,143,12
16260,2023-11-09 12:00:00,139,272,9,14,767,584,183,7
16261,2023-11-09 13:00:00,130,298,6,18,720,529,191,9
16262,2023-11-09 14:00:00,141,250,9,15,626,485,141,14
16263,2023-11-09 15:00:00,125,272,9,12,758,672,86,6
16264,2023-11-09 16:00:00,129,285,12,18,739,524,215,5
16265,2023-11-09 17:00:00,139,263,9,17,734,571,163,5
16266,2023-11-09 18:00:00,125,295,5,19,611,539,72,12
16267,2023-11-09 19:00:00,123,280,7,13,526,448,78,7
16268,2023-11-09 20:00:00,145,262,6,10,659,542,117,9
16269,2023-11-09 21:00:00,132,289,10,10,770,638,132,6
16270,2023-11-09 22:00:00,128,272,9,12,626,533,93,8
16271,2023-11-09 23:00:00,137,253,14,13,539,484,55,9
16272,2023-11-10 00:00:00,123,265,13,10,509,437,72,14
16273,2023-11-10 01:00:00,137,271,6,15,769,669,100,9
16274,2023-11-10 02:00:00,135,252,7,18,580,429,151,8
16275,2023-11-10 03:00:00,148,260,13,16,587,523,64,8
16276,2023-11-10 04:00:00,148,251,9,19,773,608,165,8
16277,2023-11-10 05:00:00,138,268,6,17,675,513,162,9
16278,2023-11-10 06:00:00,141,250,11,15,565,460,105,6
16279,2023-11-10 07:00:00,121,270,11,13,769,609,160,12
16280,2023-11-10 08:00:00,136,263,6,16,717,503,214,12
16281,2023-11-10 09:00:00,124,255,6,11,579,458,121,11
16282,2023-11-10 10:00:00,125,268,7,16,656,475,181,8
16283,2023-11-10 11:00:00,148,273,13,18,658,479,179,12
16284,2023-11-10 12:00:00,129,285,9,10,639,543,96,9
16285,2023-11-10 13:00:00,149,256,6,14,712,636,76,5
16286,2023-11-10 14:00:00,120,275,7,10,686,512,174,6
16287,2023-11-10 15:00:00,148,262,14,12,654,492,162,9
16288,2023-11-10 16:00:00,148,289,13,16,681,549,132,13
16289,2023-11-10 17:00:00,147,277,12,12,505,385,120,12
16290,2023-11-10 18:00:00,148,289,13,13,551,456,95,10
16291,2023-11-10 19:00:00,122,282,6,13,706,574,132,12
16292,2023-11-10 20:00:00,128,250,11,17,522,434,88,5
16293,2023-11-10 21:00:00,130,295,13,13,539,381,158,13
16294,2023-11-10 22:00:00,131,294,11,10,605,528,77,9
16295,2023-11-10 23:00:00,126,299,8,17,506,441,65,5
16296,2023-11-11 00:00:00,137,252,8,17,754,595,159,11
16297,2023-11-11 01:00:00,136,297,10,14,720,580,140,6
16298,2023-11-11 02:00:00,127,291,8,19,618,522,96,8
16299,2023-11-11 03:00:00,124,273,11,15,702,530,172,7
16300,2023-11-11 04:00:00,121,287,11,16,728,631,97,7
16301,2023-11-11 05:00:00,120,259,5,15,690,549,141,11
16302,2023-11-11 06:00:00,128,299,11,12,796,636,160,14
16303,2023-11-11 07:00:00,129,276,13,13,596,499,97,6
16304,2023-11-11 08:00:00,139,279,10,12,784,689,95,9
16305,2023-11-11 09:00:00,122,278,11,18,636,520,116,11
16306,2023-11-11 10:00:00,124,292,10,18,504,360,144,9
16307,2023-11-11 11:00:00,147,251,14,13,556,471,85,9
16308,2023-11-11 12:00:00,137,255,13,14,517,449,68,14
16309,2023-11-11 13:00:00,140,252,10,16,777,549,228,14
16310,2023-11-11 14:00:00,134,251,12,14,707,514,193,13
16311,2023-11-11 15:00:00,125,291,9,13,794,620,174,5
16312,2023-11-11 16:00:00,132,271,11,17,553,459,94,10
16313,2023-11-11 17:00:00,147,261,14,16,636,526,110,8
16314,2023-11-11 18:00:00,135,290,9,18,754,547,207,10
16315,2023-11-11 19:00:00,126,259,5,17,774,661,113,6
16316,2023-11-11 20:00:00,131,281,6,16,595,497,98,9
16317,2023-11-11 21:00:00,132,265,12,17,715,621,94,11
16318,2023-11-11 22:00:00,121,286,10,19,660,548,112,8
16319,2023-11-11 23:00:00,133,265,14,18,530,377,153,14
16320,2023-11-12 00:00:00,128,263,12,18,630,503,127,9
16321,2023-11-12 01:00:00,131,283,12,15,720,517,203,11
16322,2023-11-12 02:00:00,148,297,12,17,644,454,190,7
16323,2023-11-12 03:00:00,135,254,13,12,621,475,146,5
16324,2023-11-12 04:00:00,120,299,9,14,699,579,120,7
16325,2023-11-12 05:00:00,135,262,14,14,643,539,104,6
16326,2023-11-12 06:00:00,132,273,9,12,747,530,217,8
16327,2023-11-12 07:00:00,123,296,5,14,674,545,129,12
16328,2023-11-12 08:00:00,146,269,5,17,764,607,157,13
16329,2023-11-12 09:00:00,123,260,9,14,515,406,109,6
16330,2023-11-12 10:00:00,139,281,7,12,781,556,225,9
16331,2023-11-12 11:00:00,123,257,5,19,510,415,95,13
16332,2023-11-12 12:00:00,124,263,11,18,516,400,116,13
16333,2023-11-12 13:00:00,147,299,6,15,708,582,126,11
16334,2023-11-12 14:00:00,122,261,5,14,782,622,160,8
16335,2023-11-12 15:00:00,146,286,8,19,596,525,71,14
16336,2023-11-12 16:00:00,134,281,11,15,728,549,179,8
16337,2023-11-12 17:00:00,124,270,10,13,708,636,72,5
16338,2023-11-12 18:00:00,140,296,8,19,645,501,144,5
16339,2023-11-12 19:00:00,121,268,14,18,501,382,119,6
16340,2023-11-12 20:00:00,134,297,8,14,608,545,63,7
16341,2023-11-12 21:00:00,130,276,14,14,713,581,132,9
16342,2023-11-12 22:00:00,144,256,12,11,791,638,153,7
16343,2023-11-12 23:00:00,135,291,7,18,604,472,132,11
16344,2023-11-13 00:00:00,129,259,8,15,648,471,177,13
16345,2023-11-13 01:00:00,143,280,13,13,633,461,172,8
16346,2023-11-13 02:00:00,127,267,11,19,577,506,71,14
16347,2023-11-13 03:00:00,120,299,5,16,781,574,207,6
16348,2023-11-13 04:00:00,122,268,5,19,656,512,144,11
16349,2023-11-13 05:00:00,138,283,7,13,752,546,206,7
16350,2023-11-13 06:00:00,133,284,11,19,707,627,80,8
16351,2023-11-13 07:00:00,139,274,12,15,601,431,170,8
16352,2023-11-13 08:00:00,142,255,5,14,515,392,123,14
16353,2023-11-13 09:00:00,132,260,14,16,633,463,170,12
16354,2023-11-13 10:00:00,146,274,7,10,540,447,93,9
16355,2023-11-13 11:00:00,124,272,8,16,527,435,92,12
16356,2023-11-13 12:00:00,146,295,10,14,687,608,79,8
16357,2023-11-13 13:00:00,126,260,9,12,769,647,122,11
16358,2023-11-13 14:00:00,130,262,9,14,610,461,149,6
16359,2023-11-13 15:00:00,147,299,5,12,711,634,77,14
16360,2023-11-13 16:00:00,148,261,11,16,594,449,145,7
16361,2023-11-13 17:00:00,129,252,14,14,577,489,88,6
16362,2023-11-13 18:00:00,144,252,5,10,534,476,58,5
16363,2023-11-13 19:00:00,129,255,12,12,530,377,153,14
16364,2023-11-13 20:00:00,126,281,10,14,619,540,79,14
16365,2023-11-13 21:00:00,139,283,14,12,616,545,71,10
16366,2023-11-13 22:00:00,123,269,13,19,510,357,153,10
16367,2023-11-13 23:00:00,135,271,13,16,779,639,140,7
16368,2023-11-14 00:00:00,143,284,8,12,719,555,164,7
16369,2023-11-14 01:00:00,137,257,6,16,753,676,77,7
16370,2023-11-14 02:00:00,131,281,11,19,680,526,154,11
16371,2023-11-14 03:00:00,120,256,12,11,597,463,134,11
16372,2023-11-14 04:00:00,138,260,8,12,675,606,69,9
16373,2023-11-14 05:00:00,145,254,6,13,763,541,222,10
16374,2023-11-14 06:00:00,143,266,8,17,501,420,81,12
16375,2023-11-14 07:00:00,129,260,9,17,583,426,157,7
16376,2023-11-14 08:00:00,140,261,5,16,502,393,109,10
16377,2023-11-14 09:00:00,141,277,14,16,575,491,84,14
16378,2023-11-14 10:00:00,143,293,14,12,716,527,189,6
16379,2023-11-14 11:00:00,128,255,11,18,786,646,140,10
16380,2023-11-14 12:00:00,145,280,10,11,564,400,164,6
16381,2023-11-14 13:00:00,148,267,10,10,799,619,180,11
16382,2023-11-14 14:00:00,129,268,6,16,579,472,107,5
16383,2023-11-14 15:00:00,136,288,11,17,735,618,117,9
16384,2023-11-14 16:00:00,148,292,9,18,721,556,165,11
16385,2023-11-14 17:00:00,146,255,7,15,584,502,82,9
16386,2023-11-14 18:00:00,130,279,10,19,723,580,143,8
16387,2023-11-14 19:00:00,128,273,7,10,676,489,187,13
16388,2023-11-14 20:00:00,149,258,8,11,777,693,84,6
